#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
True;False;False;True;unity;DeviceLocationProvider;20017218.213;20017296.078;45.0766884396617;7.67262923050679;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017218.713;20017296.578;45.0766848409411;7.67263856052313;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017219.213;20017297.078;45.0766812422205;7.67264789053948;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017219.713;20017297.578;45.0766776434999;7.67265722055583;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017220.213;20017298.078;45.0766740447793;7.67266655057218;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017220.713;20017298.578;45.0766704460587;7.67267588058853;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017221.213;20017299.078;45.0766668473381;7.67268521060487;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017221.713;20017299.578;45.0766632486175;7.67269454062122;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017222.213;20017300.078;45.0766596498969;7.67270387063757;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017222.713;20017300.578;45.0766560511763;7.67271320065392;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017223.213;20017301.078;45.0766524524558;7.67272253067027;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017223.713;20017301.578;45.0766488537352;7.67273186068661;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017224.213;20017302.078;45.0766452550146;7.67274119070296;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017224.713;20017302.578;45.076641656294;7.67275052071931;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017225.213;20017303.078;45.0766380575734;7.67275985073566;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017225.713;20017303.578;45.0766344588528;7.67276918075201;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017226.213;20017304.078;45.0766308601322;7.67277851076835;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017226.713;20017304.578;45.0766272614116;7.6727878407847;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017227.213;20017305.078;45.076623662691;7.67279717080105;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017227.713;20017305.578;45.0766200639704;7.6728065008174;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017228.213;20017306.078;45.0766164652498;7.67281583083375;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017228.713;20017306.578;45.0766128665292;7.67282516085009;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017229.213;20017307.078;45.0766092678087;7.67283449086644;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017229.713;20017307.578;45.0766056690881;7.67284382088279;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017230.213;20017308.078;45.0766020703675;7.67285315089914;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017230.713;20017308.578;45.0765984716469;7.67286248091549;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017231.213;20017309.078;45.0765948729263;7.67287181093183;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017231.713;20017309.578;45.0765912742057;7.67288114094818;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017232.213;20017310.078;45.0765876754851;7.67289047096453;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017232.713;20017310.578;45.0765840767645;7.67289980098088;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017233.213;20017311.078;45.0765804780439;7.67290913099723;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017233.713;20017311.578;45.0765768793233;7.67291846101357;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017234.213;20017312.078;45.0765732806027;7.67292779102992;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017234.713;20017312.578;45.0765696818822;7.67293712104627;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017235.213;20017313.078;45.0765660831616;7.67294645106262;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017235.713;20017313.578;45.076562484441;7.67295578107896;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017236.213;20017314.078;45.0765588857204;7.67296511109531;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017236.713;20017314.578;45.0765552869998;7.67297444111166;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017237.213;20017315.078;45.0765516882792;7.67298377112801;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017237.713;20017315.578;45.0765480895586;7.67299310114436;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017238.213;20017316.078;45.076544490838;7.6730024311607;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017238.713;20017316.578;45.0765408921174;7.67301176117705;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20017239.213;20017317.078;45.0765372933968;7.6730210911934;0.1;305.1;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
